Timesteps,75% Efficiency: (0.75),85% Efficiency: (0.85),95% Efficiency: (0.95)
289806,2.41794014,1.651554227,0.686713099
289827,2.341802835,1.555050611,0.730875254
289905,2.103524446,1.738982558,0.700116336
290000,3.325237989,1.655002713,0.776305735
290454,2.101175547,1.53878212,0.79663223
290527,2.293359041,1.637212515,0.648193538
291008,2.734817743,2.059020281,0.718037605
291025,2.296288013,1.579080582,0.74398011
291057,1.548024654,1.559554338,0.904124498
291102,2.542437315,1.649824381,0.89847672
291306,2.176682472,1.917498231,0.667007267
291657,2.291671991,2.035122156,0.88884455
291864,2.184920788,1.619433641,0.842059135
291926,2.349718332,1.489336491,0.791616917
292400,2.324580669,1.236750603,0.789699316
293313,2.605413914,1.469577312,0.766722858
293333,2.336813927,1.32844007,0.65464735
293606,2.27850008,1.331605196,0.815795124
293809,2.077856302,1.697750449,0.809832811
293870,2.140361786,1.480540752,0.769706666
294143,2.120978355,1.125073791,0.760343909
294262,1.903942704,1.367199421,0.821147203
294367,2.207773447,1.584424853,0.755141675
294445,1.874323487,1.576327682,0.828929603
294700,2.417462587,1.994276881,0.734329522
294890,1.746880054,1.595358253,0.746349275
294911,2.01053071,1.260855675,0.842642367
294933,1.860128403,1.325750232,0.91642642
295169,1.886563659,1.692372441,0.773039222
295278,2.036310911,1.288552999,0.789601624
295598,2.156419992,1.374023795,0.648662567
295723,2.018503666,1.518710852,0.678438127
295767,2.223427534,1.562204719,0.789202452
295961,2.270625114,1.393475056,0.7904585
295994,1.533583283,1.482446909,0.635898769
296227,2.510287762,1.722779036,0.791470766
296499,1.87795651,1.243169904,0.761716485
296652,2.048748493,1.674431443,0.834332585
296685,1.896729708,1.643994808,0.613372147
296719,2.6095469,1.582750559,0.779958904
296807,2.40584898,1.642279744,0.887349606
297274,2.734247446,1.492892504,0.792369068
297310,2.068908215,1.421829462,0.752545118
297421,2.247855663,1.385095835,0.789539099
297634,2.292638063,1.505404234,0.799470603
297763,2.406923294,1.447256088,0.847042084
298051,1.96579206,1.436055064,0.732830465
298079,1.884800911,1.513902068,0.752161264
298183,3.165127277,1.42165637,0.748687387
298212,2.279072285,1.737857223,0.654699385
298527,2.156742334,1.312225103,0.806145608
298856,2.415410042,1.698799491,0.840807676
298892,1.948748469,1.424400568,0.810522795
298918,2.363194227,1.729065418,0.825241208
298958,2.279744148,1.517620325,0.909667611
299055,2.149566412,1.480388403,0.976018846
299099,1.931628227,1.46689713,0.957034945
299431,1.728879213,1.667988062,1.228867769
299517,2.476663351,1.497989893,0.973668694
299783,2.283263445,1.443725705,1.101004004
299875,2.097666025,1.340023279,0.976636291
300052,1.862272382,1.44704771,0.92204982
300093,2.253026962,1.281286836,0.939774275
300151,2.048538923,1.534090757,0.818473101
300209,1.981788516,1.466966987,0.974227011
300308,1.290679574,1.250233173,0.926347256
300366,1.951212287,1.255817413,0.941613078
300600,1.921931267,1.387330413,0.958622634
300643,1.778686285,1.42391932,0.86956358
300679,1.401556015,1.292797327,1.137703776
300752,1.691074133,1.338440895,0.858073294
301144,2.225691319,1.233942986,0.856316209
301232,2.132158041,1.344210505,0.623275876
301462,1.696478963,1.384401202,0.80891341
301513,1.865922213,1.291576743,0.676342905
302215,2.176579475,1.239302039,0.850227475
302304,2.100164413,1.399577022,0.84812361
302442,2.310017586,1.353204489,0.938955426
302483,2.003829002,1.307905555,0.834517717
302630,2.200653315,1.245207906,0.74676156
302801,2.042679071,1.509176493,0.704356074
302828,2.157035351,1.431827426,0.660732687
302867,2.199292183,1.262174845,0.762156129
303100,2.0586555,1.311646223,0.698932648
303261,2.349039793,1.446334481,0.816953897
303521,2.456213713,1.50012362,0.759082913
303760,1.464467049,1.42325449,0.66442591
303784,2.030904531,1.580897808,0.684657574
303877,1.892811775,1.644595385,0.873154104
303911,2.443439007,1.38138032,0.750673056
303935,1.981937885,1.334544778,0.73786217
304012,2.575157881,1.375397325,0.765766919
304237,2.013512611,1.398407936,0.767222285
304412,1.888154984,1.322217345,0.780832112
304433,2.673415422,1.240440011,0.697698712
304593,2.027207375,1.135014415,0.684509337
304680,1.899542689,1.418917894,0.721005321
304733,1.622728348,1.311437726,0.767576158
304781,1.927188873,1.392345548,0.656181276
304803,2.332736731,1.498359442,0.685861707
304899,2.257864475,1.059362888,0.753968
304950,2.157173872,1.479178667,0.765005529
304988,2.11202383,1.397876143,0.730141342
305005,1.627239227,1.192623615,0.685640812
305149,2.334418535,1.275084734,0.810842752
305201,2.037019253,1.570918798,0.813493133
305421,2.036152363,1.296876311,0.800352335
305462,1.967845559,1.312806129,0.637739241
305583,2.049075603,1.30931282,0.717078328
305799,2.309424639,1.430724502,0.681925774
306270,2.012402534,1.487660289,0.70510602
306693,1.859743953,1.308685899,0.771356761
306777,2.162664652,1.314652324,0.901511312
306943,1.741969466,1.166978121,0.790419102
307170,1.878890991,1.142472029,0.725300252
307267,1.923119307,1.428900957,0.716199875
307476,0.970068932,1.23715806,0.764035225
307765,2.302973509,1.385715485,0.824069798
307961,2.584079742,1.266572833,0.834797382
308003,1.768170714,1.210058928,0.70465827
308247,2.497298479,1.288319707,0.770574868
308491,2.498041153,1.055554748,0.55196774
308535,0.69668287,1.244898438,0.89393568
308549,2.004591703,1.188163042,0.640671968
308605,1.162551761,1.339812756,0.82780695
308805,1.735788226,1.098390102,0.692165136
309022,2.304627895,1.240890265,0.752287984
309133,1.998262048,1.403476,0.67124629
309452,1.616314411,1.133462906,0.734129667
310159,1.472773075,1.459697843,0.81168443
310387,2.280454159,1.216454148,0.644610405
310696,1.841562986,1.412008524,0.568983614
310776,2.346465588,1.281872392,0.67706573
310820,2.148603916,1.288657546,0.685654283
310916,1.902962685,1.353348374,0.718966722
311005,1.718995214,1.063759685,0.714542806
311028,1.686814547,1.275812507,0.767206013
311337,2.711023092,1.317493081,0.874211073
311420,1.95770812,1.305875659,0.673451126
311485,1.749414682,1.313208342,0.782755911
311570,2.068793297,1.413019061,0.853197992
311637,1.887476921,1.604965806,0.77156806
311707,2.022888422,1.300825,0.780838609
311832,1.669708014,1.123860836,0.631299376
311858,1.943583131,0.937118769,0.690454602
311890,2.006874323,1.339825392,0.583873212
311959,1.747547269,1.363957524,0.597589374
312218,1.619249225,1.361600757,0.580008745
312257,2.254868269,1.132638574,0.730197012
312377,1.672638178,1.287888288,0.628591776
312450,2.025580406,1.160079837,0.685672164
312534,1.103814244,1.40280664,0.723743618
312653,1.478384018,1.291422725,0.616186738
312685,2.134867668,1.387335658,0.796776474
312746,1.811621428,1.414402843,0.686913431
312926,1.620725513,1.463976026,0.711188674
313157,1.820653796,1.281157732,0.678669751
313256,1.702205539,1.480626225,0.676837981
313561,1.770023346,1.177645445,0.69451654
313593,1.749755979,1.589265227,0.685802817
313685,1.760436058,1.309797168,0.632724047
313721,1.616770864,1.291230083,0.715773821
313782,1.402554035,1.405882716,0.72688216
313836,1.992850661,1.171688557,0.724820197
314266,2.504020691,1.340938568,0.868047655
314416,1.868512392,1.070448637,0.848243296
314472,1.455718398,1.148422956,0.739450097
314549,1.68672514,1.036127448,0.747220993
314617,2.256917238,1.361250043,0.845226586
314640,2.114735126,1.382191658,0.766942799
314693,2.017058134,1.26269412,0.736523986
315078,2.111715317,1.302987695,0.64986819
315344,1.726357579,1.285815716,0.682548046
315370,2.459299088,1.240190744,0.876745701
315497,1.669850111,1.336736441,0.742322505
315845,1.771069765,1.373870134,0.741658092
315895,1.960894823,1.276912689,0.849557579
316345,1.935594916,1.255242825,0.824610114
316461,1.385765553,1.111960769,0.676415503
316861,1.838265061,1.316143632,0.680343151
316904,2.066812277,1.432586074,0.728629887
316923,1.921255827,1.410650492,0.689672112
316979,1.970497131,1.306856155,0.70844686
316999,1.79652369,1.401033759,0.667414367
317030,1.945317507,1.367762685,0.62862426
317164,1.878479004,1.214220524,0.742424667
317341,1.28045094,1.310127854,0.658563852
317364,1.492295384,1.239412069,0.709456503
317502,1.52978003,1.258139253,0.762658238
317520,1.597172737,1.18606317,0.596220374
317640,1.861936927,1.333989739,0.872240424
317709,1.795407414,1.32900095,0.993876338
317775,1.941527367,1.414656878,0.928451478
317988,1.682009697,1.34141767,0.828334272
318061,1.811267138,1.325863719,1.092091203
318272,2.050724745,1.079099894,1.103550196
318290,1.70637846,1.254744768,1.22657609
318392,1.534214735,1.250154614,1.223087788
318544,1.279553175,1.342499375,1.247337699
318594,1.625501871,1.301674366,1.201555252
318733,1.707982302,1.343310237,1.142828345
318955,1.588315725,1.308069348,0.786626875
318980,1.880696058,1.388552547,0.829900563
319023,1.866104007,1.320221186,0.775542974
319077,1.843514562,1.191164494,0.7189821
319172,1.752364635,1.263144374,0.788297594
319656,1.846215606,1.161373854,0.858598828
319815,1.807309866,1.2114079,0.729180574
319884,1.788452506,1.242479086,0.760651767
319961,1.74717021,1.10923779,0.826278865
319972,1.911102653,1.155959129,0.651870191
320005,1.587133169,1.193954468,0.711294293
320046,1.571642041,1.251950383,0.580876589
320130,1.554286122,1.219818354,0.687125862
320250,1.772936702,1.161468029,0.72819531
320344,1.796470165,1.072033167,0.603203297
320389,1.998944402,1.195506811,0.713933468
320472,2.17871356,1.264230013,0.637383342
320550,1.772128224,1.216206551,0.737722158
320692,1.932548761,1.145984888,0.691458285
320860,1.473334789,1.316843271,0.638141632
320941,1.937814832,1.149503469,0.78298378
321084,2.012945175,1.207060456,0.709252894
321182,1.980321169,1.179103851,0.706632078
321501,1.65563643,1.110503197,0.653902531
321587,1.715466022,1.028291345,0.611264467
321614,1.630186439,1.183412433,0.537287235
321701,1.878000855,1.01463449,0.680182755
321758,1.876894593,1.329322577,0.617701411
321979,1.675343513,0.922354043,0.569841921
322065,2.246498346,1.155666351,0.582332969
322235,1.384154797,0.752434194,0.547788143
322371,1.939720035,1.187821507,0.741901755
322451,1.885617495,1.251698494,0.596713781
322667,1.634537339,1.131970167,0.685083807
322736,1.834165096,1.054697275,0.768050194
322842,1.935217142,1.097619772,0.641017437
322894,2.045778275,1.220025659,0.727742255
323007,1.647271514,1.16895175,0.66796428
323046,2.377560139,1.076347351,0.758058369
323137,1.95636034,1.109990597,0.558515549
323214,1.655902028,1.254083514,0.608764112
323573,1.879440546,1.271035194,0.733747125
323664,1.772739768,1.147509813,0.746561885
323717,1.991231322,1.216230273,0.719441712
324379,1.939961314,1.248630047,0.674114645
324440,1.92598021,1.155629754,0.649607956
324494,1.357553482,1.100539446,0.691101611
324646,1.783616781,1.296642423,0.804255188
324665,2.13778019,0.998166561,0.839329362
324681,1.290371656,1.200917482,0.904331684
324959,1.706018806,1.089914799,1.005712867
324985,1.762634397,1.326070189,0.99308449
325292,1.573635578,1.15666604,0.976218939
325312,1.951960206,1.263809085,1.115791321
325323,1.406431675,1.028737307,1.237899899
325369,2.017250299,1.129271984,1.120595813
325429,2.604911089,1.096652389,0.850976825
325461,1.867781162,1.153456211,1.043438911
325529,1.547892332,1.054097056,0.844479084
325681,1.710460782,0.904206038,0.868704915
325723,1.890293241,1.13244462,0.844836891
325801,1.774920344,1.171044827,0.9435727
325831,1.968708634,1.065101862,1.076781869
326102,2.069709063,1.039988875,0.87891984
326135,1.601330042,1.023195863,0.886461198
326212,1.365472913,0.993983328,0.863833487
326413,1.633774519,0.996936679,0.767846525
326566,1.657662392,1.107383966,0.874517858
326790,1.786458492,1.118490338,0.864836335
326862,1.386702895,1.119577885,0.987043917
326967,1.990527153,1.079792738,0.846677482
326992,2.081972599,1.011090398,0.88017416
327233,1.954040051,1.135767221,0.828021169
327336,1.766007304,1.078931808,0.805491745
327534,1.635163069,0.952198863,0.835234106
327600,1.58097446,0.933829427,0.779333055
327640,1.849566936,0.921341002,0.83348465
327715,1.863569021,1.253117442,0.787917197
327939,1.443324924,1.082318902,0.792884231
328050,2.149468184,1.195249557,0.81340456
328192,1.647054911,0.899845362,0.844070077
328426,1.823516607,1.2501477,0.937759817
328859,1.747330189,1.245088816,0.688985467
328985,1.561107874,1.102783322,0.827817678
329095,1.688739061,0.874234796,0.900271654
329107,1.663850307,1.05065918,0.632787108
329151,1.559322238,1.113626719,0.978952289
329717,1.51311636,1.05381155,0.819455683
329808,1.847985148,1.264974356,0.654097319
329838,1.710722446,1.117774606,0.707678378
329896,1.952018738,0.885008693,0.780097842
329912,1.664081335,1.139071822,0.842802405
329991,1.577765703,1.199119091,0.821537554
330032,1.845992327,1.013778925,1.07386601
330272,1.760404944,1.046991348,0.836254597
330317,1.503496051,1.029678226,0.772138238
330393,1.693619967,0.947153389,0.825236619
330428,1.412365437,1.04628706,0.766306341
330585,1.538236499,1.292775035,0.680934727
330746,1.92806673,1.024324656,0.650608957
330773,2.022693872,1.065964699,0.696136951
331035,1.798598886,1.016792893,0.786925197
331064,1.640965104,0.919111311,0.799176693
331125,1.386882663,1.036560178,0.761090755
331524,1.529112339,0.973376989,0.76479876
331613,1.51657176,1.042414784,0.75569874
331685,1.575138092,1.019677639,0.678925693
331837,1.673780084,1.188346267,0.833886683
331922,1.797782183,1.036951065,0.87536782
331973,1.530547857,0.99321574,0.727393448
332079,1.664397955,1.057165861,0.73671478
332203,1.011203408,1.097658753,0.799690366
332437,1.734241247,0.964798629,0.765015483
332512,1.319481373,0.780488431,1.058477879
332674,1.585226536,0.90587455,0.882695615
332706,1.365026951,0.872137189,0.798517585
332914,0.820901453,1.040658474,0.973050416
333173,1.640749931,0.944726646,0.827365696
333192,1.805715322,1.250395417,0.772102237
333207,1.847923517,0.990767479,0.78267771
333273,1.426742077,0.991499424,0.819886625
333295,1.608061552,0.897280216,0.721661985
333361,1.575250506,0.940910399,0.90205884
333425,1.502496243,0.875374794,0.715267479
333509,1.520112038,0.944955826,0.825898647
333662,1.741590738,1.060164452,0.733031094
333682,1.663942814,0.919843554,0.738081038
333935,1.776689649,1.069437623,0.65762645
334047,1.72069943,0.8825773,0.675139904
334105,1.582495213,0.93967855,0.812814951
334172,1.465191483,0.98620981,0.824624717
334194,1.640794873,1.09834671,0.675527573
334273,1.723912954,1.006797194,0.620995343
334551,1.722791076,0.871897757,0.691369534
334574,1.857370853,1.120854855,0.697396636
334667,1.876130939,1.061668754,0.604920387
334717,1.455654621,0.846003056,0.664977312
334973,1.870908976,0.898039639,0.647064388
335178,1.502043009,1.028104305,0.566989124
335207,1.546301723,0.889820337,0.662808061
335529,1.644395232,1.071514487,0.57182616
335654,1.362442374,0.950823784,0.592842221
335677,1.668226838,0.928284585,0.6188007
335739,1.604843616,1.004057407,0.652713895
335891,1.659456611,0.841280401,0.727314711
335937,1.907837152,0.824783385,0.615543008
335998,1.790542841,1.000819325,0.651405275
336020,1.317369223,1.160575867,0.637819231
336040,1.770792961,0.939845741,0.716116548
336095,1.480905533,1.116042376,0.576289237
336189,1.395704627,1.112171888,0.584417105
336265,1.62547493,1.032069087,0.663914442
336508,1.422645211,1.043013692,0.67668432
336548,1.641374826,0.955525577,0.794454336
336718,1.895400524,1.006463885,0.601483703
336835,1.395637393,1.008036733,0.78229785
336953,2.084962606,0.943407297,0.688172698
336971,1.668047071,0.950820684,0.699934065
337007,1.372944355,1.112419724,0.621222436
337031,1.646666288,1.021235585,0.664589643
337253,1.765134573,1.020761728,0.775087297
337420,1.525658846,0.892847717,0.810481727
337462,1.425939322,1.022459745,0.787230611
337520,1.760861874,0.878831148,0.577618361
337733,1.445995569,0.959476948,0.784914017
337835,1.605694056,1.119131446,0.741685867
337870,1.800187707,0.904680848,0.734536469
338153,1.489045978,1.002493024,0.671842217
338183,1.483133435,1.005186319,0.656508148
338205,1.469969034,0.923198521,0.835536897
338255,1.153626919,0.967883348,0.734546185
338518,1.647633553,0.909689724,0.803076804
338585,1.258192539,0.954186857,0.766101897
338746,1.536172509,0.918981016,0.737287998
338850,1.570027232,1.054404616,0.698378146
338966,1.837253451,0.978167534,0.566256821
339141,1.453138232,1.121156216,0.563364565
339212,1.306316733,0.831348658,0.633456111
339323,1.460148573,0.948624492,0.636338353
339609,1.441980004,0.826384187,0.626474023
339696,1.525899172,1.124481678,0.694425881
339731,1.298369527,0.914634466,0.594630182
340015,1.367928028,0.960799098,0.611984611
340094,1.503862381,0.975239575,0.612297833
340147,1.640861988,0.930647612,0.636937141
340439,1.291046143,1.051989436,0.664509714
340525,1.437915087,1.243258476,0.66227144
340573,1.308356404,0.898795724,0.677276611
340665,1.524197817,0.840176284,0.611123621
340694,1.283933163,1.093620896,0.618349731
340742,1.411115408,1.006297708,0.704779208
340888,1.415732861,0.95019865,0.593007207
340981,1.539831877,0.940660596,0.708509803
341151,1.479060769,0.880330026,0.590963125
341305,1.63337481,0.888378739,0.651372492
341390,1.393811464,0.958158076,0.635349691
341456,1.770289063,0.931930244,0.64616704
341502,1.509894133,0.843478203,0.778934479
341714,1.497920036,0.970983624,0.64250493
341978,1.48433888,0.996289492,0.565972686
342005,1.462638855,0.84170866,0.746220708
342043,1.263893366,0.90089649,0.700141191
342061,1.752992034,0.754175544,0.720707655
342096,1.438616753,1.012576103,0.606718838
342115,1.653543949,0.79655087,0.606475711
342202,1.390582204,0.939045548,0.594864488
342289,1.831403852,0.76091224,0.524247348
342514,1.586856008,0.897637486,0.591568112
342578,1.652634621,0.995440245,0.516959071
342619,1.608346701,0.677949786,0.648927093
342658,1.362460852,0.977681041,0.646417499
342754,1.475161672,0.993577003,0.549002349
342795,1.418166399,0.827389181,0.616925836
342805,1.426903009,0.814520657,0.558776259
342859,1.370838404,0.950202346,0.564603746
343171,1.53504765,1.145296335,0.593888998
343257,1.381428957,0.852889955,0.600356162
343340,1.370026469,0.81479001,0.611313224
343355,2.048995972,0.947803378,0.654842973
343389,1.571236491,0.802200258,0.548807979
343441,1.75619483,0.807488203,0.618386686
343540,1.507444263,0.955157757,0.627872407
343634,0.945285618,0.915534437,0.741014838
343670,1.355700612,0.835855663,0.597077131
343731,1.525925279,0.842694938,0.629820943
343776,1.584576964,0.774634182,0.856617689
343860,1.321681499,0.881922781,0.79491353
343910,1.030876756,0.678025961,0.586774945
343998,1.391787291,0.843326807,0.67538774
344010,1.379315734,0.873856604,0.724011302
344050,1.284348488,0.86976999,0.636675954
344184,1.278021455,0.812097728,0.825370967
344385,1.340335369,0.917915225,0.592393339
344413,1.527909994,1.102210402,0.689876556
344431,1.645512819,0.867339671,0.608792841
344462,1.543641686,0.844129562,0.660843194
344504,1.503225565,0.892478824,0.524536848
344541,1.340530634,0.852300763,0.823212147
344555,1.734606624,0.827208459,0.545305967
344801,1.429587245,0.842442214,0.646828771
345093,1.554706573,0.814458907,0.565702677
345112,1.306595683,0.864868581,0.571415305
345168,1.221869588,0.886439443,0.701370299
345390,1.280412197,0.902360916,0.470061958
345457,1.469652891,0.940883398,0.590833902
345493,1.9973315,0.90361172,0.719770551
345512,1.492852688,0.84708333,0.651336372
345527,1.43337965,0.694887877,0.631459892
345622,1.269923449,0.870024741,0.57970494
345800,1.17027092,0.949704468,0.615818322
345898,1.290253639,0.863207161,0.633195043
345999,1.903732419,0.769162595,0.692401707
346025,1.498953104,0.740985751,0.653332531
346050,1.119587421,0.874551773,0.646538615
346075,1.38163805,0.835704803,0.591093898
346089,1.481428266,0.94880271,0.813015997
346210,1.350054741,0.791210413,0.695802867
346245,1.162390947,0.859489441,0.70881325
346258,1.301541805,0.80868119,0.767593741
346333,1.516347885,0.894954324,0.62790519
346501,1.693240523,0.829322994,0.62560308
346646,1.5085392,0.914729774,0.760474205
346683,1.383644581,0.931742191,0.71673435
346872,1.34874928,0.968961477,0.723846436
346909,1.179188251,0.819697618,0.605399251
347005,1.756486893,0.825630307,0.63345623
347036,1.401942849,0.875459969,0.555269778
347138,1.658341169,0.912138581,0.60379827
347194,1.504972219,0.959131122,0.673106253
347208,1.826061726,0.890665591,0.687952697
347298,1.438743711,0.872282267,0.730958998
347367,1.378986597,0.986958086,0.783032656
347434,1.304302335,1.010932088,0.761149883
347455,1.37086761,0.830162466,0.765595973
347532,1.344843149,0.920031309,1.03367424
347593,1.353398681,0.992612004,0.646618545
347640,1.453535795,0.857336223,0.740417063
347663,1.362196445,0.86998409,0.635734737
347697,1.533822298,1.06086576,0.641285062
347713,1.341540575,0.970146477,0.643654823
347756,1.58605206,0.882039607,0.683249712
347964,1.396254539,0.77299428,0.693182588
348030,1.304466724,0.816057682,0.607799172
348060,1.455295563,0.921230853,0.713053644
348073,1.587300539,0.78502816,0.596533656
348142,1.386581898,0.806800127,0.523121595
348203,1.382403851,0.889097273,0.561188877
348257,1.360963702,0.92181778,0.515670121
348408,1.445782781,0.950985551,0.610498488
348486,1.194054484,0.810352027,0.614955187
348519,1.330431581,0.837834537,0.540124953
348575,1.433814645,0.96897006,0.552541137
348633,1.154647946,0.830389261,0.601083636
348682,1.400333643,0.992278934,0.655967593
348703,1.22250545,0.74611932,0.697235763
348900,1.226507068,0.941065133,0.589756846
348987,1.496145606,0.873591781,0.558555067
349008,1.415980101,0.784373879,0.566551447
349265,1.463051558,0.936235785,0.578065336
349289,1.506945968,1.014039516,0.520272732